Node 1	Node 2	Relation	Source	Target
612	760	DDI Type 16	Drug	Drug
612	762	DDI Type 48	Drug	Drug
612	764	DDI Type 10	Drug	Drug
612	765	DDI Type 16	Drug	Drug
612	768	DDI Type 16	Drug	Drug
612	772	DDI Type 48	Drug	Drug
612	774	DDI Type 48	Drug	Drug
612	775	DDI Type 17	Drug	Drug
612	777	DDI Type 16	Drug	Drug
612	778	DDI Type 48	Drug	Drug
612	780	DDI Type 10	Drug	Drug
612	782	DDI Type 10	Drug	Drug
612	790	DDI Type 16	Drug	Drug
612	791	DDI Type 10	Drug	Drug
612	792	DDI Type 24	Drug	Drug
612	794	DDI Type 48	Drug	Drug
612	796	DDI Type 14	Drug	Drug
612	797	DDI Type 17	Drug	Drug
612	799	DDI Type 24	Drug	Drug
612	801	DDI Type 24	Drug	Drug
612	802	DDI Type 48	Drug	Drug
612	803	DDI Type 24	Drug	Drug
612	805	DDI Type 24	Drug	Drug
612	807	DDI Type 8	Drug	Drug
612	808	DDI Type 8	Drug	Drug
612	810	DDI Type 10	Drug	Drug
612	811	DDI Type 51	Drug	Drug
612	813	DDI Type 24	Drug	Drug
612	814	DDI Type 8	Drug	Drug
612	822	DDI Type 17	Drug	Drug
612	826	DDI Type 10	Drug	Drug
612	829	DDI Type 24	Drug	Drug
612	830	DDI Type 48	Drug	Drug
612	831	DDI Type 16	Drug	Drug
612	832	DDI Type 48	Drug	Drug
612	835	DDI Type 48	Drug	Drug
612	836	DDI Type 48	Drug	Drug
612	838	DDI Type 24	Drug	Drug
612	841	DDI Type 48	Drug	Drug
612	845	DDI Type 24	Drug	Drug
612	846	DDI Type 48	Drug	Drug
612	847	DDI Type 48	Drug	Drug
612	850	DDI Type 8	Drug	Drug
612	852	DDI Type 48	Drug	Drug
612	853	DDI Type 8	Drug	Drug
612	854	DDI Type 14	Drug	Drug
612	855	DDI Type 17	Drug	Drug
612	856	DDI Type 17	Drug	Drug
612	859	DDI Type 24	Drug	Drug
612	861	DDI Type 10	Drug	Drug
612	862	DDI Type 10	Drug	Drug
612	865	DDI Type 20	Drug	Drug
612	866	DDI Type 16	Drug	Drug
612	867	DDI Type 14	Drug	Drug
612	868	DDI Type 14	Drug	Drug
612	869	DDI Type 8	Drug	Drug
612	870	DDI Type 48	Drug	Drug
612	872	DDI Type 24	Drug	Drug
612	875	DDI Type 8	Drug	Drug
612	876	DDI Type 48	Drug	Drug
612	877	DDI Type 8	Drug	Drug
612	878	DDI Type 17	Drug	Drug
612	879	DDI Type 24	Drug	Drug
612	881	DDI Type 17	Drug	Drug
612	883	DDI Type 48	Drug	Drug
612	886	DDI Type 16	Drug	Drug
612	892	DDI Type 24	Drug	Drug
612	894	DDI Type 48	Drug	Drug
612	896	DDI Type 8	Drug	Drug
612	897	DDI Type 24	Drug	Drug
612	901	DDI Type 48	Drug	Drug
612	902	DDI Type 14	Drug	Drug
612	903	DDI Type 14	Drug	Drug
612	907	DDI Type 14	Drug	Drug
612	909	DDI Type 48	Drug	Drug
612	912	DDI Type 8	Drug	Drug
612	915	DDI Type 17	Drug	Drug
612	916	DDI Type 48	Drug	Drug
612	917	DDI Type 48	Drug	Drug
612	918	DDI Type 17	Drug	Drug
612	920	DDI Type 10	Drug	Drug
612	922	DDI Type 8	Drug	Drug
612	924	DDI Type 8	Drug	Drug
612	925	DDI Type 17	Drug	Drug
612	928	DDI Type 51	Drug	Drug
612	929	DDI Type 23	Drug	Drug
612	930	DDI Type 14	Drug	Drug
612	931	DDI Type 48	Drug	Drug
612	933	DDI Type 48	Drug	Drug
612	934	DDI Type 17	Drug	Drug
612	936	DDI Type 16	Drug	Drug
612	938	DDI Type 8	Drug	Drug
612	940	DDI Type 48	Drug	Drug
612	941	DDI Type 48	Drug	Drug
612	945	DDI Type 17	Drug	Drug
612	947	DDI Type 24	Drug	Drug
612	949	DDI Type 10	Drug	Drug
612	951	DDI Type 48	Drug	Drug
612	952	DDI Type 48	Drug	Drug
612	953	DDI Type 23	Drug	Drug
612	954	DDI Type 48	Drug	Drug
612	955	DDI Type 17	Drug	Drug
612	959	DDI Type 8	Drug	Drug
612	962	DDI Type 8	Drug	Drug
612	966	DDI Type 48	Drug	Drug
612	967	DDI Type 16	Drug	Drug
612	969	DDI Type 8	Drug	Drug
612	970	DDI Type 48	Drug	Drug
612	972	DDI Type 48	Drug	Drug
612	975	DDI Type 48	Drug	Drug
612	976	DDI Type 48	Drug	Drug
612	978	DDI Type 8	Drug	Drug
612	981	DDI Type 24	Drug	Drug
612	983	DDI Type 10	Drug	Drug
612	984	DDI Type 74	Drug	Drug
612	985	DDI Type 48	Drug	Drug
612	988	DDI Type 48	Drug	Drug
612	989	DDI Type 17	Drug	Drug
612	990	DDI Type 24	Drug	Drug
612	992	DDI Type 8	Drug	Drug
612	993	DDI Type 48	Drug	Drug
612	994	DDI Type 48	Drug	Drug
612	1000	DDI Type 48	Drug	Drug
612	1002	DDI Type 16	Drug	Drug
612	1008	DDI Type 8	Drug	Drug
612	1010	DDI Type 8	Drug	Drug
612	1013	DDI Type 16	Drug	Drug
612	1014	DDI Type 17	Drug	Drug
612	1017	DDI Type 14	Drug	Drug
612	1018	DDI Type 16	Drug	Drug
612	1020	DDI Type 16	Drug	Drug
612	1021	DDI Type 16	Drug	Drug
612	1024	DDI Type 17	Drug	Drug
612	1031	DDI Type 17	Drug	Drug
612	1041	DDI Type 48	Drug	Drug
612	1042	DDI Type 48	Drug	Drug
612	1043	DDI Type 48	Drug	Drug
612	1044	DDI Type 48	Drug	Drug
612	1045	DDI Type 17	Drug	Drug
612	1047	DDI Type 17	Drug	Drug
612	1049	DDI Type 48	Drug	Drug
612	1051	DDI Type 48	Drug	Drug
612	1053	DDI Type 19	Drug	Drug
612	1054	DDI Type 16	Drug	Drug
612	1055	DDI Type 16	Drug	Drug
612	1064	DDI Type 48	Drug	Drug
612	1065	DDI Type 10	Drug	Drug
612	1069	DDI Type 16	Drug	Drug
612	1071	DDI Type 16	Drug	Drug
612	1072	DDI Type 51	Drug	Drug
612	1074	DDI Type 16	Drug	Drug
612	1081	DDI Type 16	Drug	Drug
612	1082	DDI Type 23	Drug	Drug
612	1085	DDI Type 8	Drug	Drug
612	1090	DDI Type 48	Drug	Drug
612	1092	DDI Type 48	Drug	Drug
612	1094	DDI Type 48	Drug	Drug
612	1095	DDI Type 48	Drug	Drug
612	1096	DDI Type 48	Drug	Drug
612	1097	DDI Type 48	Drug	Drug
612	1098	DDI Type 48	Drug	Drug
612	1099	DDI Type 48	Drug	Drug
612	1100	DDI Type 48	Drug	Drug
612	1102	DDI Type 16	Drug	Drug
612	1103	DDI Type 16	Drug	Drug
612	1104	DDI Type 16	Drug	Drug
612	1105	DDI Type 48	Drug	Drug
612	1110	DDI Type 48	Drug	Drug
612	1111	DDI Type 48	Drug	Drug
612	1112	DDI Type 48	Drug	Drug
612	1114	DDI Type 16	Drug	Drug
612	1117	DDI Type 48	Drug	Drug
612	1120	DDI Type 8	Drug	Drug
612	1121	DDI Type 16	Drug	Drug
612	1122	DDI Type 8	Drug	Drug
612	1129	DDI Type 48	Drug	Drug
612	1133	DDI Type 14	Drug	Drug
612	1135	DDI Type 48	Drug	Drug
612	1136	DDI Type 48	Drug	Drug
612	1138	DDI Type 8	Drug	Drug
612	1139	DDI Type 48	Drug	Drug
612	1140	DDI Type 48	Drug	Drug
612	1141	DDI Type 8	Drug	Drug
612	1145	DDI Type 24	Drug	Drug
612	1153	DDI Type 8	Drug	Drug
612	1155	DDI Type 10	Drug	Drug
612	1158	DDI Type 48	Drug	Drug
612	1164	DDI Type 16	Drug	Drug
612	1167	DDI Type 24	Drug	Drug
612	1177	DDI Type 24	Drug	Drug
612	1180	DDI Type 16	Drug	Drug
612	1182	DDI Type 16	Drug	Drug
612	1184	DDI Type 16	Drug	Drug
612	1186	DDI Type 48	Drug	Drug
612	1188	DDI Type 8	Drug	Drug
612	1189	DDI Type 48	Drug	Drug
612	1190	DDI Type 14	Drug	Drug
612	1191	DDI Type 48	Drug	Drug
612	1196	DDI Type 17	Drug	Drug
612	1197	DDI Type 48	Drug	Drug
612	1198	DDI Type 48	Drug	Drug
612	1200	DDI Type 94	Drug	Drug
612	1202	DDI Type 17	Drug	Drug
612	1206	DDI Type 17	Drug	Drug
612	1210	DDI Type 48	Drug	Drug
612	1214	DDI Type 14	Drug	Drug
612	1216	DDI Type 48	Drug	Drug
612	1217	DDI Type 24	Drug	Drug
612	1219	DDI Type 24	Drug	Drug
612	1223	DDI Type 3	Drug	Drug
612	1225	DDI Type 48	Drug	Drug
612	1230	DDI Type 53	Drug	Drug
612	1235	DDI Type 48	Drug	Drug
612	1236	DDI Type 49	Drug	Drug
612	1238	DDI Type 8	Drug	Drug
612	1241	DDI Type 23	Drug	Drug
612	1243	DDI Type 48	Drug	Drug
612	1244	DDI Type 24	Drug	Drug
612	1245	DDI Type 23	Drug	Drug
612	1246	DDI Type 24	Drug	Drug
612	1248	DDI Type 48	Drug	Drug
612	1251	DDI Type 22	Drug	Drug
612	1253	DDI Type 48	Drug	Drug
612	1256	DDI Type 48	Drug	Drug
612	1260	DDI Type 16	Drug	Drug
612	1261	DDI Type 48	Drug	Drug
612	2083	DDI Type 24	Drug	Drug
612	1273	DDI Type 24	Drug	Drug
612	1277	DDI Type 8	Drug	Drug
612	1278	DDI Type 8	Drug	Drug
612	1286	DDI Type 16	Drug	Drug
612	1288	DDI Type 24	Drug	Drug
612	1290	DDI Type 48	Drug	Drug
612	1291	DDI Type 48	Drug	Drug
612	1293	DDI Type 48	Drug	Drug
612	1295	DDI Type 14	Drug	Drug
612	1299	DDI Type 8	Drug	Drug
612	1300	DDI Type 17	Drug	Drug
612	2084	DDI Type 23	Drug	Drug
612	1303	DDI Type 24	Drug	Drug
612	1309	DDI Type 48	Drug	Drug
612	1316	DDI Type 24	Drug	Drug
612	1317	DDI Type 33	Drug	Drug
612	1319	DDI Type 8	Drug	Drug
612	1320	DDI Type 48	Drug	Drug
612	1321	DDI Type 48	Drug	Drug
612	1322	DDI Type 48	Drug	Drug
612	1323	DDI Type 16	Drug	Drug
612	1325	DDI Type 8	Drug	Drug
612	1327	DDI Type 8	Drug	Drug
612	1328	DDI Type 14	Drug	Drug
612	1329	DDI Type 48	Drug	Drug
612	1333	DDI Type 16	Drug	Drug
612	1334	DDI Type 16	Drug	Drug
612	1335	DDI Type 8	Drug	Drug
612	1339	DDI Type 24	Drug	Drug
612	1343	DDI Type 48	Drug	Drug
612	1346	DDI Type 8	Drug	Drug
612	1349	DDI Type 16	Drug	Drug
612	1350	DDI Type 24	Drug	Drug
612	1351	DDI Type 16	Drug	Drug
612	1354	DDI Type 48	Drug	Drug
612	1356	DDI Type 17	Drug	Drug
612	1357	DDI Type 16	Drug	Drug
612	1361	DDI Type 48	Drug	Drug
612	1372	DDI Type 8	Drug	Drug
612	1378	DDI Type 48	Drug	Drug
612	1390	DDI Type 10	Drug	Drug
612	1396	DDI Type 8	Drug	Drug
612	1400	DDI Type 48	Drug	Drug
612	1401	DDI Type 16	Drug	Drug
612	1402	DDI Type 16	Drug	Drug
612	1403	DDI Type 8	Drug	Drug
612	1407	DDI Type 48	Drug	Drug
612	1408	DDI Type 24	Drug	Drug
612	1410	DDI Type 20	Drug	Drug
612	1411	DDI Type 17	Drug	Drug
612	1417	DDI Type 10	Drug	Drug
612	1419	DDI Type 24	Drug	Drug
612	1423	DDI Type 8	Drug	Drug
612	1424	DDI Type 48	Drug	Drug
612	1427	DDI Type 24	Drug	Drug
612	1429	DDI Type 24	Drug	Drug
612	1437	DDI Type 16	Drug	Drug
612	1441	DDI Type 22	Drug	Drug
612	1443	DDI Type 8	Drug	Drug
612	1446	DDI Type 14	Drug	Drug
612	1451	DDI Type 22	Drug	Drug
612	1458	DDI Type 17	Drug	Drug
612	1460	DDI Type 8	Drug	Drug
612	1462	DDI Type 16	Drug	Drug
612	1463	DDI Type 16	Drug	Drug
612	1466	DDI Type 17	Drug	Drug
612	1470	DDI Type 16	Drug	Drug
612	1471	DDI Type 16	Drug	Drug
612	1472	DDI Type 16	Drug	Drug
612	1474	DDI Type 24	Drug	Drug
612	1475	DDI Type 48	Drug	Drug
612	1477	DDI Type 48	Drug	Drug
612	1479	DDI Type 17	Drug	Drug
612	1483	DDI Type 51	Drug	Drug
612	1484	DDI Type 14	Drug	Drug
612	1493	DDI Type 10	Drug	Drug
612	1498	DDI Type 10	Drug	Drug
612	1500	DDI Type 48	Drug	Drug
612	1502	DDI Type 48	Drug	Drug
612	1503	DDI Type 51	Drug	Drug
612	1508	DDI Type 8	Drug	Drug
612	1513	DDI Type 8	Drug	Drug
612	1514	DDI Type 16	Drug	Drug
612	1515	DDI Type 48	Drug	Drug
612	1517	DDI Type 8	Drug	Drug
612	1518	DDI Type 8	Drug	Drug
612	1529	DDI Type 14	Drug	Drug
612	1531	DDI Type 51	Drug	Drug
612	1532	DDI Type 24	Drug	Drug
612	1533	DDI Type 48	Drug	Drug
612	1538	DDI Type 48	Drug	Drug
612	1558	DDI Type 24	Drug	Drug
612	1559	DDI Type 48	Drug	Drug
612	1561	DDI Type 16	Drug	Drug
612	1564	DDI Type 16	Drug	Drug
612	1566	DDI Type 16	Drug	Drug
612	1567	DDI Type 16	Drug	Drug
612	1570	DDI Type 48	Drug	Drug
612	1571	DDI Type 70	Drug	Drug
612	1573	DDI Type 24	Drug	Drug
612	1575	DDI Type 17	Drug	Drug
612	1582	DDI Type 10	Drug	Drug
612	1586	DDI Type 24	Drug	Drug
612	1589	DDI Type 24	Drug	Drug
612	1593	DDI Type 14	Drug	Drug
612	1595	DDI Type 24	Drug	Drug
612	1596	DDI Type 24	Drug	Drug
612	1609	DDI Type 48	Drug	Drug
612	1631	DDI Type 17	Drug	Drug
612	1632	DDI Type 16	Drug	Drug
612	1636	DDI Type 8	Drug	Drug
612	1638	DDI Type 23	Drug	Drug
612	1646	DDI Type 8	Drug	Drug
612	1661	DDI Type 16	Drug	Drug
612	1670	DDI Type 48	Drug	Drug
612	1681	DDI Type 16	Drug	Drug
612	1684	DDI Type 16	Drug	Drug
612	1703	DDI Type 16	Drug	Drug
612	1705	DDI Type 8	Drug	Drug
612	1707	DDI Type 48	Drug	Drug
612	1709	DDI Type 8	Drug	Drug
612	1713	DDI Type 14	Drug	Drug
612	1714	DDI Type 24	Drug	Drug
612	1716	DDI Type 13	Drug	Drug
612	1718	DDI Type 33	Drug	Drug
612	1720	DDI Type 13	Drug	Drug
612	1724	DDI Type 24	Drug	Drug
612	1731	DDI Type 8	Drug	Drug
612	1732	DDI Type 48	Drug	Drug
612	1738	DDI Type 17	Drug	Drug
612	1740	DDI Type 8	Drug	Drug
612	1743	DDI Type 24	Drug	Drug
612	1749	DDI Type 8	Drug	Drug
612	1757	DDI Type 8	Drug	Drug
612	1759	DDI Type 48	Drug	Drug
612	1761	DDI Type 22	Drug	Drug
612	2085	DDI Type 20	Drug	Drug
612	1767	DDI Type 22	Drug	Drug
612	1771	DDI Type 8	Drug	Drug
612	1773	DDI Type 8	Drug	Drug
612	1775	DDI Type 24	Drug	Drug
612	1778	DDI Type 23	Drug	Drug
612	1779	DDI Type 24	Drug	Drug
612	1780	DDI Type 22	Drug	Drug
612	1782	DDI Type 23	Drug	Drug
612	1786	DDI Type 22	Drug	Drug
612	1791	DDI Type 8	Drug	Drug
612	1794	DDI Type 94	Drug	Drug
612	1799	DDI Type 24	Drug	Drug
612	1800	DDI Type 22	Drug	Drug
612	1801	DDI Type 14	Drug	Drug
612	1803	DDI Type 16	Drug	Drug
612	1805	DDI Type 16	Drug	Drug
612	1807	DDI Type 24	Drug	Drug
612	1812	DDI Type 48	Drug	Drug
612	1813	DDI Type 54	Drug	Drug
612	1816	DDI Type 24	Drug	Drug
612	1825	DDI Type 22	Drug	Drug
612	1826	DDI Type 8	Drug	Drug
612	1828	DDI Type 48	Drug	Drug
612	1829	DDI Type 48	Drug	Drug
612	1830	DDI Type 22	Drug	Drug
612	1831	DDI Type 10	Drug	Drug
612	1832	DDI Type 24	Drug	Drug
612	1837	DDI Type 48	Drug	Drug
612	1843	DDI Type 48	Drug	Drug
612	1844	DDI Type 8	Drug	Drug
612	1845	DDI Type 8	Drug	Drug
612	1849	DDI Type 17	Drug	Drug
612	1853	DDI Type 8	Drug	Drug
612	1854	DDI Type 48	Drug	Drug
612	1857	DDI Type 16	Drug	Drug
612	1865	DDI Type 17	Drug	Drug
612	1866	DDI Type 16	Drug	Drug
612	1872	DDI Type 17	Drug	Drug
612	1873	DDI Type 48	Drug	Drug
612	1874	DDI Type 48	Drug	Drug
612	1875	DDI Type 48	Drug	Drug
612	1876	DDI Type 48	Drug	Drug
612	1879	DDI Type 48	Drug	Drug
612	1882	DDI Type 48	Drug	Drug
612	1883	DDI Type 48	Drug	Drug
612	1889	DDI Type 48	Drug	Drug
612	1894	DDI Type 16	Drug	Drug
612	1895	DDI Type 48	Drug	Drug
612	1897	DDI Type 48	Drug	Drug
612	1899	DDI Type 16	Drug	Drug
612	1903	DDI Type 48	Drug	Drug
612	1904	DDI Type 17	Drug	Drug
612	1909	DDI Type 16	Drug	Drug
612	1910	DDI Type 16	Drug	Drug
612	1917	DDI Type 8	Drug	Drug
612	1918	DDI Type 16	Drug	Drug
612	1919	DDI Type 16	Drug	Drug
612	1921	DDI Type 17	Drug	Drug
612	1925	DDI Type 24	Drug	Drug
612	1926	DDI Type 48	Drug	Drug
612	1927	DDI Type 10	Drug	Drug
612	1929	DDI Type 24	Drug	Drug
612	1930	DDI Type 24	Drug	Drug
612	1934	DDI Type 24	Drug	Drug
612	1955	DDI Type 24	Drug	Drug
612	1979	DDI Type 48	Drug	Drug
612	1980	DDI Type 24	Drug	Drug
612	1996	DDI Type 23	Drug	Drug
612	1998	DDI Type 48	Drug	Drug
612	2003	DDI Type 23	Drug	Drug
612	2025	DDI Type 55	Drug	Drug
612	2027	DDI Type 22	Drug	Drug
612	2033	DDI Type 48	Drug	Drug
612	2039	DDI Type 24	Drug	Drug
612	2041	DDI Type 24	Drug	Drug
612	2045	DDI Type 14	Drug	Drug
612	2051	DDI Type 24	Drug	Drug
612	2056	DDI Type 20	Drug	Drug
612	2058	DDI Type 24	Drug	Drug
612	2059	DDI Type 8	Drug	Drug
612	2065	DDI Type 23	Drug	Drug
612	2068	DDI Type 8	Drug	Drug
612	2071	DDI Type 16	Drug	Drug
612	2077	DDI Type 24	Drug	Drug
612	2090	DDI Type 20	Drug	Drug
612	2078	DDI Type 24	Drug	Drug
613	1	DDI Type 40	Drug	Drug
613	2	DDI Type 40	Drug	Drug
613	4	DDI Type 40	Drug	Drug
613	6	DDI Type 40	Drug	Drug
613	8	DDI Type 40	Drug	Drug
613	23	DDI Type 40	Drug	Drug
613	27	DDI Type 40	Drug	Drug
613	33	DDI Type 14	Drug	Drug
613	39	DDI Type 9	Drug	Drug
613	40	DDI Type 14	Drug	Drug
613	41	DDI Type 40	Drug	Drug
613	46	DDI Type 40	Drug	Drug
613	47	DDI Type 9	Drug	Drug
613	51	DDI Type 40	Drug	Drug
613	53	DDI Type 40	Drug	Drug
613	55	DDI Type 40	Drug	Drug
613	56	DDI Type 40	Drug	Drug
613	63	DDI Type 40	Drug	Drug
613	66	DDI Type 40	Drug	Drug
613	68	DDI Type 14	Drug	Drug
613	78	DDI Type 40	Drug	Drug
613	83	DDI Type 3	Drug	Drug
613	87	DDI Type 40	Drug	Drug
613	94	DDI Type 40	Drug	Drug
613	96	DDI Type 40	Drug	Drug
613	97	DDI Type 14	Drug	Drug
613	101	DDI Type 199	Drug	Drug
613	103	DDI Type 40	Drug	Drug
613	110	DDI Type 40	Drug	Drug
613	112	DDI Type 40	Drug	Drug
613	115	DDI Type 49	Drug	Drug
613	116	DDI Type 40	Drug	Drug
613	117	DDI Type 40	Drug	Drug
613	124	DDI Type 40	Drug	Drug
613	126	DDI Type 11	Drug	Drug
613	133	DDI Type 40	Drug	Drug
613	134	DDI Type 40	Drug	Drug
613	135	DDI Type 2	Drug	Drug
613	140	DDI Type 11	Drug	Drug
613	141	DDI Type 11	Drug	Drug
613	144	DDI Type 40	Drug	Drug
613	147	DDI Type 40	Drug	Drug
613	152	DDI Type 40	Drug	Drug
613	157	DDI Type 40	Drug	Drug
613	159	DDI Type 40	Drug	Drug
613	162	DDI Type 40	Drug	Drug
613	165	DDI Type 40	Drug	Drug
613	168	DDI Type 40	Drug	Drug
613	172	DDI Type 40	Drug	Drug
613	173	DDI Type 76	Drug	Drug
613	180	DDI Type 40	Drug	Drug
613	195	DDI Type 40	Drug	Drug
613	198	DDI Type 2	Drug	Drug
613	203	DDI Type 40	Drug	Drug
613	208	DDI Type 40	Drug	Drug
613	209	DDI Type 51	Drug	Drug
613	212	DDI Type 40	Drug	Drug
613	219	DDI Type 40	Drug	Drug
613	228	DDI Type 40	Drug	Drug
613	235	DDI Type 2	Drug	Drug
613	239	DDI Type 40	Drug	Drug
613	240	DDI Type 48	Drug	Drug
613	248	DDI Type 49	Drug	Drug
613	250	DDI Type 40	Drug	Drug
613	256	DDI Type 2	Drug	Drug
613	259	DDI Type 51	Drug	Drug
613	265	DDI Type 40	Drug	Drug
613	268	DDI Type 40	Drug	Drug
613	270	DDI Type 40	Drug	Drug
613	271	DDI Type 40	Drug	Drug
613	273	DDI Type 40	Drug	Drug
613	274	DDI Type 40	Drug	Drug
613	288	DDI Type 2	Drug	Drug
613	301	DDI Type 51	Drug	Drug
613	304	DDI Type 14	Drug	Drug
613	307	DDI Type 40	Drug	Drug
613	319	DDI Type 40	Drug	Drug
613	320	DDI Type 2	Drug	Drug
613	326	DDI Type 40	Drug	Drug
613	328	DDI Type 40	Drug	Drug
613	334	DDI Type 40	Drug	Drug
613	337	DDI Type 40	Drug	Drug
613	344	DDI Type 40	Drug	Drug
613	346	DDI Type 11	Drug	Drug
613	353	DDI Type 40	Drug	Drug
613	355	DDI Type 40	Drug	Drug
613	364	DDI Type 40	Drug	Drug
613	367	DDI Type 40	Drug	Drug
613	368	DDI Type 40	Drug	Drug
613	369	DDI Type 40	Drug	Drug
613	373	DDI Type 40	Drug	Drug
613	378	DDI Type 14	Drug	Drug
613	382	DDI Type 40	Drug	Drug
613	384	DDI Type 40	Drug	Drug
613	386	DDI Type 40	Drug	Drug
613	392	DDI Type 40	Drug	Drug
613	396	DDI Type 133	Drug	Drug
613	398	DDI Type 40	Drug	Drug
613	405	DDI Type 40	Drug	Drug
613	411	DDI Type 40	Drug	Drug
613	412	DDI Type 40	Drug	Drug
613	414	DDI Type 2	Drug	Drug
613	421	DDI Type 40	Drug	Drug
613	425	DDI Type 40	Drug	Drug
613	435	DDI Type 40	Drug	Drug
613	442	DDI Type 40	Drug	Drug
613	445	DDI Type 40	Drug	Drug
613	453	DDI Type 11	Drug	Drug
613	459	DDI Type 40	Drug	Drug
613	461	DDI Type 3	Drug	Drug
613	464	DDI Type 14	Drug	Drug
613	465	DDI Type 14	Drug	Drug
613	469	DDI Type 40	Drug	Drug
613	473	DDI Type 40	Drug	Drug
613	487	DDI Type 2	Drug	Drug
613	490	DDI Type 40	Drug	Drug
613	494	DDI Type 40	Drug	Drug
613	501	DDI Type 40	Drug	Drug
613	504	DDI Type 40	Drug	Drug
613	509	DDI Type 2	Drug	Drug
613	511	DDI Type 40	Drug	Drug
613	513	DDI Type 40	Drug	Drug
613	516	DDI Type 40	Drug	Drug
613	517	DDI Type 40	Drug	Drug
613	519	DDI Type 14	Drug	Drug
613	520	DDI Type 40	Drug	Drug
613	523	DDI Type 2	Drug	Drug
613	525	DDI Type 11	Drug	Drug
613	526	DDI Type 40	Drug	Drug
613	533	DDI Type 40	Drug	Drug
613	536	DDI Type 40	Drug	Drug
613	544	DDI Type 133	Drug	Drug
613	545	DDI Type 40	Drug	Drug
613	551	DDI Type 40	Drug	Drug
613	552	DDI Type 11	Drug	Drug
613	560	DDI Type 40	Drug	Drug
613	561	DDI Type 40	Drug	Drug
613	562	DDI Type 40	Drug	Drug
613	564	DDI Type 40	Drug	Drug
613	565	DDI Type 49	Drug	Drug
613	573	DDI Type 40	Drug	Drug
613	577	DDI Type 2	Drug	Drug
613	580	DDI Type 40	Drug	Drug
613	583	DDI Type 40	Drug	Drug
613	585	DDI Type 40	Drug	Drug
613	586	DDI Type 40	Drug	Drug
613	595	DDI Type 40	Drug	Drug
613	599	DDI Type 40	Drug	Drug
613	601	DDI Type 40	Drug	Drug
613	602	DDI Type 11	Drug	Drug
613	603	DDI Type 40	Drug	Drug
613	606	DDI Type 40	Drug	Drug
613	609	DDI Type 2	Drug	Drug
613	614	DDI Type 40	Drug	Drug
613	616	DDI Type 2	Drug	Drug
613	621	DDI Type 40	Drug	Drug
613	622	DDI Type 48	Drug	Drug
613	624	DDI Type 48	Drug	Drug
613	625	DDI Type 48	Drug	Drug
613	626	DDI Type 40	Drug	Drug
613	628	DDI Type 48	Drug	Drug
613	632	DDI Type 40	Drug	Drug
613	633	DDI Type 48	Drug	Drug
613	634	DDI Type 48	Drug	Drug
613	635	DDI Type 48	Drug	Drug
613	640	DDI Type 48	Drug	Drug
613	641	DDI Type 40	Drug	Drug
613	642	DDI Type 9	Drug	Drug
613	643	DDI Type 40	Drug	Drug
613	644	DDI Type 48	Drug	Drug
613	652	DDI Type 40	Drug	Drug
613	654	DDI Type 9	Drug	Drug
613	657	DDI Type 14	Drug	Drug
613	659	DDI Type 40	Drug	Drug
613	662	DDI Type 48	Drug	Drug
613	671	DDI Type 40	Drug	Drug
613	673	DDI Type 48	Drug	Drug
613	676	DDI Type 11	Drug	Drug
613	677	DDI Type 40	Drug	Drug
613	680	DDI Type 48	Drug	Drug
613	681	DDI Type 51	Drug	Drug
613	682	DDI Type 48	Drug	Drug
613	683	DDI Type 40	Drug	Drug
613	684	DDI Type 2	Drug	Drug
613	686	DDI Type 48	Drug	Drug
613	688	DDI Type 48	Drug	Drug
613	689	DDI Type 11	Drug	Drug
613	690	DDI Type 9	Drug	Drug
613	691	DDI Type 14	Drug	Drug
613	693	DDI Type 40	Drug	Drug
613	697	DDI Type 40	Drug	Drug
613	698	DDI Type 2	Drug	Drug
613	700	DDI Type 48	Drug	Drug
613	703	DDI Type 51	Drug	Drug
613	709	DDI Type 40	Drug	Drug
613	713	DDI Type 48	Drug	Drug
613	714	DDI Type 48	Drug	Drug
613	717	DDI Type 9	Drug	Drug
613	719	DDI Type 40	Drug	Drug
613	721	DDI Type 48	Drug	Drug
613	729	DDI Type 48	Drug	Drug
613	731	DDI Type 40	Drug	Drug
613	732	DDI Type 48	Drug	Drug
613	733	DDI Type 40	Drug	Drug
613	735	DDI Type 51	Drug	Drug
613	737	DDI Type 40	Drug	Drug
613	739	DDI Type 48	Drug	Drug
613	740	DDI Type 11	Drug	Drug
613	741	DDI Type 48	Drug	Drug
613	745	DDI Type 48	Drug	Drug
613	746	DDI Type 40	Drug	Drug
613	747	DDI Type 48	Drug	Drug
613	749	DDI Type 51	Drug	Drug
613	757	DDI Type 48	Drug	Drug
613	759	DDI Type 40	Drug	Drug
613	762	DDI Type 48	Drug	Drug
613	765	DDI Type 40	Drug	Drug
613	768	DDI Type 40	Drug	Drug
613	770	DDI Type 40	Drug	Drug
613	771	DDI Type 40	Drug	Drug
613	772	DDI Type 48	Drug	Drug
613	774	DDI Type 48	Drug	Drug
613	777	DDI Type 40	Drug	Drug
613	778	DDI Type 11	Drug	Drug
613	780	DDI Type 40	Drug	Drug
613	786	DDI Type 40	Drug	Drug
613	787	DDI Type 40	Drug	Drug
613	794	DDI Type 48	Drug	Drug
613	796	DDI Type 40	Drug	Drug
613	798	DDI Type 40	Drug	Drug
613	800	DDI Type 40	Drug	Drug
613	802	DDI Type 48	Drug	Drug
