Node 1	Node 2	Relation	Source	Target
475	365	DDI Type 2	Drug	Drug
475	393	DDI Type 2	Drug	Drug
475	423	DDI Type 2	Drug	Drug
475	455	DDI Type 2	Drug	Drug
475	471	DDI Type 2	Drug	Drug
475	479	DDI Type 2	Drug	Drug
475	488	DDI Type 2	Drug	Drug
475	497	DDI Type 2	Drug	Drug
475	498	DDI Type 2	Drug	Drug
475	500	DDI Type 2	Drug	Drug
475	502	DDI Type 2	Drug	Drug
475	504	DDI Type 2	Drug	Drug
475	513	DDI Type 26	Drug	Drug
475	514	DDI Type 2	Drug	Drug
475	516	DDI Type 2	Drug	Drug
475	533	DDI Type 2	Drug	Drug
475	540	DDI Type 2	Drug	Drug
475	545	DDI Type 2	Drug	Drug
475	569	DDI Type 2	Drug	Drug
475	581	DDI Type 2	Drug	Drug
475	616	DDI Type 2	Drug	Drug
475	619	DDI Type 27	Drug	Drug
475	623	DDI Type 2	Drug	Drug
475	625	DDI Type 2	Drug	Drug
475	626	DDI Type 2	Drug	Drug
475	628	DDI Type 2	Drug	Drug
475	638	DDI Type 27	Drug	Drug
475	647	DDI Type 2	Drug	Drug
475	648	DDI Type 2	Drug	Drug
475	661	DDI Type 2	Drug	Drug
475	662	DDI Type 2	Drug	Drug
475	667	DDI Type 27	Drug	Drug
475	672	DDI Type 2	Drug	Drug
475	677	DDI Type 2	Drug	Drug
475	681	DDI Type 27	Drug	Drug
475	689	DDI Type 2	Drug	Drug
475	693	DDI Type 2	Drug	Drug
475	707	DDI Type 2	Drug	Drug
475	722	DDI Type 2	Drug	Drug
475	729	DDI Type 2	Drug	Drug
475	739	DDI Type 27	Drug	Drug
475	759	DDI Type 2	Drug	Drug
475	762	DDI Type 2	Drug	Drug
475	763	DDI Type 2	Drug	Drug
475	773	DDI Type 2	Drug	Drug
475	778	DDI Type 2	Drug	Drug
475	796	DDI Type 2	Drug	Drug
475	798	DDI Type 2	Drug	Drug
475	804	DDI Type 2	Drug	Drug
475	829	DDI Type 2	Drug	Drug
475	833	DDI Type 2	Drug	Drug
475	834	DDI Type 2	Drug	Drug
475	836	DDI Type 2	Drug	Drug
475	841	DDI Type 2	Drug	Drug
475	843	DDI Type 2	Drug	Drug
475	854	DDI Type 27	Drug	Drug
475	856	DDI Type 2	Drug	Drug
475	857	DDI Type 2	Drug	Drug
475	859	DDI Type 2	Drug	Drug
475	882	DDI Type 2	Drug	Drug
475	889	DDI Type 2	Drug	Drug
475	898	DDI Type 2	Drug	Drug
475	905	DDI Type 2	Drug	Drug
475	911	DDI Type 2	Drug	Drug
475	914	DDI Type 2	Drug	Drug
475	917	DDI Type 2	Drug	Drug
475	958	DDI Type 2	Drug	Drug
475	979	DDI Type 2	Drug	Drug
475	980	DDI Type 2	Drug	Drug
475	981	DDI Type 2	Drug	Drug
475	1004	DDI Type 27	Drug	Drug
475	1024	DDI Type 2	Drug	Drug
475	1026	DDI Type 2	Drug	Drug
475	1029	DDI Type 2	Drug	Drug
475	1030	DDI Type 2	Drug	Drug
475	1031	DDI Type 2	Drug	Drug
475	1033	DDI Type 2	Drug	Drug
475	1035	DDI Type 2	Drug	Drug
475	1036	DDI Type 2	Drug	Drug
475	1041	DDI Type 2	Drug	Drug
475	1042	DDI Type 2	Drug	Drug
475	1047	DDI Type 2	Drug	Drug
475	1052	DDI Type 2	Drug	Drug
475	1053	DDI Type 2	Drug	Drug
475	1075	DDI Type 2	Drug	Drug
475	1076	DDI Type 2	Drug	Drug
475	1077	DDI Type 2	Drug	Drug
475	1078	DDI Type 2	Drug	Drug
475	1120	DDI Type 2	Drug	Drug
475	1121	DDI Type 2	Drug	Drug
475	1122	DDI Type 2	Drug	Drug
475	1131	DDI Type 2	Drug	Drug
475	1133	DDI Type 2	Drug	Drug
475	1138	DDI Type 2	Drug	Drug
475	1141	DDI Type 2	Drug	Drug
475	1148	DDI Type 2	Drug	Drug
475	1152	DDI Type 26	Drug	Drug
475	1163	DDI Type 2	Drug	Drug
475	1169	DDI Type 2	Drug	Drug
475	1196	DDI Type 2	Drug	Drug
475	1198	DDI Type 2	Drug	Drug
475	1211	DDI Type 2	Drug	Drug
475	1230	DDI Type 2	Drug	Drug
475	1242	DDI Type 2	Drug	Drug
475	1252	DDI Type 2	Drug	Drug
475	1258	DDI Type 2	Drug	Drug
475	1309	DDI Type 2	Drug	Drug
475	1333	DDI Type 2	Drug	Drug
475	1337	DDI Type 2	Drug	Drug
475	1338	DDI Type 2	Drug	Drug
475	1358	DDI Type 2	Drug	Drug
475	1364	DDI Type 2	Drug	Drug
475	1367	DDI Type 2	Drug	Drug
475	1375	DDI Type 27	Drug	Drug
475	1391	DDI Type 2	Drug	Drug
475	1393	DDI Type 2	Drug	Drug
475	1405	DDI Type 2	Drug	Drug
475	1417	DDI Type 27	Drug	Drug
475	1418	DDI Type 2	Drug	Drug
475	1424	DDI Type 2	Drug	Drug
475	1436	DDI Type 2	Drug	Drug
475	1449	DDI Type 2	Drug	Drug
475	1450	DDI Type 2	Drug	Drug
475	1479	DDI Type 2	Drug	Drug
475	1493	DDI Type 2	Drug	Drug
475	1495	DDI Type 2	Drug	Drug
475	1510	DDI Type 2	Drug	Drug
475	1515	DDI Type 2	Drug	Drug
475	1525	DDI Type 2	Drug	Drug
475	1553	DDI Type 2	Drug	Drug
475	1555	DDI Type 2	Drug	Drug
475	1565	DDI Type 2	Drug	Drug
475	1568	DDI Type 2	Drug	Drug
476	24	DDI Type 2	Drug	Drug
476	49	DDI Type 2	Drug	Drug
476	68	DDI Type 2	Drug	Drug
476	155	DDI Type 2	Drug	Drug
476	162	DDI Type 2	Drug	Drug
476	255	DDI Type 2	Drug	Drug
476	261	DDI Type 2	Drug	Drug
476	263	DDI Type 2	Drug	Drug
476	266	DDI Type 2	Drug	Drug
476	272	DDI Type 31	Drug	Drug
476	277	DDI Type 2	Drug	Drug
476	295	DDI Type 2	Drug	Drug
476	318	DDI Type 2	Drug	Drug
476	320	DDI Type 19	Drug	Drug
476	334	DDI Type 2	Drug	Drug
476	341	DDI Type 3	Drug	Drug
476	349	DDI Type 2	Drug	Drug
476	359	DDI Type 2	Drug	Drug
476	374	DDI Type 2	Drug	Drug
476	377	DDI Type 2	Drug	Drug
476	447	DDI Type 2	Drug	Drug
476	468	DDI Type 2	Drug	Drug
476	480	DDI Type 2	Drug	Drug
476	485	DDI Type 30	Drug	Drug
476	486	DDI Type 2	Drug	Drug
476	492	DDI Type 2	Drug	Drug
476	494	DDI Type 2	Drug	Drug
476	499	DDI Type 2	Drug	Drug
476	513	DDI Type 30	Drug	Drug
476	514	DDI Type 2	Drug	Drug
476	519	DDI Type 30	Drug	Drug
476	528	DDI Type 2	Drug	Drug
476	530	DDI Type 2	Drug	Drug
476	531	DDI Type 2	Drug	Drug
476	534	DDI Type 2	Drug	Drug
476	536	DDI Type 30	Drug	Drug
476	539	DDI Type 30	Drug	Drug
476	546	DDI Type 2	Drug	Drug
476	550	DDI Type 2	Drug	Drug
476	552	DDI Type 2	Drug	Drug
476	558	DDI Type 2	Drug	Drug
476	596	DDI Type 30	Drug	Drug
476	598	DDI Type 30	Drug	Drug
476	599	DDI Type 2	Drug	Drug
476	606	DDI Type 2	Drug	Drug
476	607	DDI Type 2	Drug	Drug
476	609	DDI Type 2	Drug	Drug
476	611	DDI Type 2	Drug	Drug
476	622	DDI Type 2	Drug	Drug
476	624	DDI Type 30	Drug	Drug
476	642	DDI Type 30	Drug	Drug
476	646	DDI Type 5	Drug	Drug
476	653	DDI Type 2	Drug	Drug
476	671	DDI Type 2	Drug	Drug
476	674	DDI Type 2	Drug	Drug
476	675	DDI Type 2	Drug	Drug
476	678	DDI Type 2	Drug	Drug
476	681	DDI Type 2	Drug	Drug
476	684	DDI Type 2	Drug	Drug
476	699	DDI Type 2	Drug	Drug
476	700	DDI Type 32	Drug	Drug
476	704	DDI Type 2	Drug	Drug
476	713	DDI Type 2	Drug	Drug
476	718	DDI Type 2	Drug	Drug
476	722	DDI Type 2	Drug	Drug
476	723	DDI Type 2	Drug	Drug
476	724	DDI Type 30	Drug	Drug
476	726	DDI Type 2	Drug	Drug
476	727	DDI Type 2	Drug	Drug
476	747	DDI Type 2	Drug	Drug
476	750	DDI Type 30	Drug	Drug
476	781	DDI Type 30	Drug	Drug
476	782	DDI Type 30	Drug	Drug
476	789	DDI Type 2	Drug	Drug
476	803	DDI Type 2	Drug	Drug
476	805	DDI Type 2	Drug	Drug
476	823	DDI Type 2	Drug	Drug
476	830	DDI Type 30	Drug	Drug
476	831	DDI Type 2	Drug	Drug
476	840	DDI Type 2	Drug	Drug
476	844	DDI Type 2	Drug	Drug
476	851	DDI Type 30	Drug	Drug
476	861	DDI Type 30	Drug	Drug
476	873	DDI Type 2	Drug	Drug
476	877	DDI Type 2	Drug	Drug
476	883	DDI Type 2	Drug	Drug
476	890	DDI Type 2	Drug	Drug
476	893	DDI Type 2	Drug	Drug
476	903	DDI Type 2	Drug	Drug
476	911	DDI Type 31	Drug	Drug
476	915	DDI Type 30	Drug	Drug
476	919	DDI Type 30	Drug	Drug
476	925	DDI Type 2	Drug	Drug
476	942	DDI Type 2	Drug	Drug
476	945	DDI Type 2	Drug	Drug
476	960	DDI Type 30	Drug	Drug
476	974	DDI Type 2	Drug	Drug
476	976	DDI Type 30	Drug	Drug
476	983	DDI Type 2	Drug	Drug
476	998	DDI Type 29	Drug	Drug
476	1000	DDI Type 2	Drug	Drug
476	1001	DDI Type 2	Drug	Drug
476	1003	DDI Type 2	Drug	Drug
476	1025	DDI Type 2	Drug	Drug
476	1047	DDI Type 30	Drug	Drug
476	1057	DDI Type 2	Drug	Drug
476	1061	DDI Type 2	Drug	Drug
476	1073	DDI Type 2	Drug	Drug
476	1084	DDI Type 2	Drug	Drug
476	1094	DDI Type 30	Drug	Drug
476	1098	DDI Type 2	Drug	Drug
476	1100	DDI Type 2	Drug	Drug
476	1106	DDI Type 2	Drug	Drug
476	1114	DDI Type 2	Drug	Drug
476	1124	DDI Type 30	Drug	Drug
476	1126	DDI Type 2	Drug	Drug
476	1135	DDI Type 2	Drug	Drug
476	1139	DDI Type 30	Drug	Drug
476	1140	DDI Type 2	Drug	Drug
476	1160	DDI Type 2	Drug	Drug
476	1194	DDI Type 30	Drug	Drug
476	1197	DDI Type 2	Drug	Drug
476	1200	DDI Type 2	Drug	Drug
476	1204	DDI Type 30	Drug	Drug
476	1224	DDI Type 30	Drug	Drug
476	1239	DDI Type 30	Drug	Drug
476	1247	DDI Type 2	Drug	Drug
476	1250	DDI Type 2	Drug	Drug
476	1251	DDI Type 2	Drug	Drug
476	1253	DDI Type 2	Drug	Drug
476	1268	DDI Type 5	Drug	Drug
476	1271	DDI Type 2	Drug	Drug
476	1282	DDI Type 30	Drug	Drug
476	1283	DDI Type 2	Drug	Drug
476	1284	DDI Type 2	Drug	Drug
476	1287	DDI Type 2	Drug	Drug
476	1292	DDI Type 30	Drug	Drug
476	1310	DDI Type 5	Drug	Drug
476	1314	DDI Type 2	Drug	Drug
476	1341	DDI Type 30	Drug	Drug
476	1345	DDI Type 2	Drug	Drug
476	1354	DDI Type 2	Drug	Drug
476	1355	DDI Type 2	Drug	Drug
476	1357	DDI Type 2	Drug	Drug
476	1359	DDI Type 2	Drug	Drug
476	1376	DDI Type 2	Drug	Drug
476	1392	DDI Type 30	Drug	Drug
476	1404	DDI Type 2	Drug	Drug
476	1443	DDI Type 2	Drug	Drug
476	1445	DDI Type 2	Drug	Drug
476	1446	DDI Type 2	Drug	Drug
476	1447	DDI Type 2	Drug	Drug
476	1455	DDI Type 30	Drug	Drug
476	1456	DDI Type 30	Drug	Drug
476	1457	DDI Type 30	Drug	Drug
476	1585	DDI Type 2	Drug	Drug
476	1480	DDI Type 2	Drug	Drug
476	1483	DDI Type 2	Drug	Drug
476	1499	DDI Type 10	Drug	Drug
476	1500	DDI Type 30	Drug	Drug
476	1518	DDI Type 30	Drug	Drug
476	1554	DDI Type 2	Drug	Drug
476	1562	DDI Type 2	Drug	Drug
476	1567	DDI Type 1	Drug	Drug
477	553	DDI Type 2	Drug	Drug
477	564	DDI Type 2	Drug	Drug
477	574	DDI Type 2	Drug	Drug
477	584	DDI Type 2	Drug	Drug
477	595	DDI Type 2	Drug	Drug
477	597	DDI Type 2	Drug	Drug
477	600	DDI Type 2	Drug	Drug
477	649	DDI Type 2	Drug	Drug
477	696	DDI Type 2	Drug	Drug
477	758	DDI Type 2	Drug	Drug
477	873	DDI Type 2	Drug	Drug
477	947	DDI Type 2	Drug	Drug
477	985	DDI Type 2	Drug	Drug
477	986	DDI Type 2	Drug	Drug
477	987	DDI Type 2	Drug	Drug
477	1006	DDI Type 2	Drug	Drug
477	1045	DDI Type 2	Drug	Drug
477	1124	DDI Type 2	Drug	Drug
477	1168	DDI Type 2	Drug	Drug
477	1255	DDI Type 2	Drug	Drug
477	1345	DDI Type 2	Drug	Drug
477	1470	DDI Type 2	Drug	Drug
477	1496	DDI Type 2	Drug	Drug
478	3	DDI Type 8	Drug	Drug
478	21	DDI Type 8	Drug	Drug
478	32	DDI Type 8	Drug	Drug
478	37	DDI Type 8	Drug	Drug
478	39	DDI Type 8	Drug	Drug
478	40	DDI Type 8	Drug	Drug
478	42	DDI Type 8	Drug	Drug
478	46	DDI Type 8	Drug	Drug
478	47	DDI Type 8	Drug	Drug
478	54	DDI Type 8	Drug	Drug
478	59	DDI Type 8	Drug	Drug
478	63	DDI Type 8	Drug	Drug
478	65	DDI Type 8	Drug	Drug
478	75	DDI Type 3	Drug	Drug
478	80	DDI Type 8	Drug	Drug
478	83	DDI Type 8	Drug	Drug
478	88	DDI Type 3	Drug	Drug
478	90	DDI Type 8	Drug	Drug
478	92	DDI Type 8	Drug	Drug
478	97	DDI Type 8	Drug	Drug
478	101	DDI Type 8	Drug	Drug
478	102	DDI Type 8	Drug	Drug
478	108	DDI Type 8	Drug	Drug
478	112	DDI Type 8	Drug	Drug
478	114	DDI Type 8	Drug	Drug
478	116	DDI Type 8	Drug	Drug
478	119	DDI Type 8	Drug	Drug
478	129	DDI Type 8	Drug	Drug
478	139	DDI Type 3	Drug	Drug
478	147	DDI Type 8	Drug	Drug
478	167	DDI Type 8	Drug	Drug
478	197	DDI Type 8	Drug	Drug
478	338	DDI Type 5	Drug	Drug
478	341	DDI Type 3	Drug	Drug
478	355	DDI Type 8	Drug	Drug
478	384	DDI Type 3	Drug	Drug
478	387	DDI Type 8	Drug	Drug
478	412	DDI Type 5	Drug	Drug
478	424	DDI Type 8	Drug	Drug
478	433	DDI Type 7	Drug	Drug
478	462	DDI Type 8	Drug	Drug
478	533	DDI Type 3	Drug	Drug
478	568	DDI Type 7	Drug	Drug
478	685	DDI Type 8	Drug	Drug
478	728	DDI Type 8	Drug	Drug
478	743	DDI Type 3	Drug	Drug
478	766	DDI Type 8	Drug	Drug
478	789	DDI Type 2	Drug	Drug
478	808	DDI Type 8	Drug	Drug
478	833	DDI Type 8	Drug	Drug
478	848	DDI Type 8	Drug	Drug
478	855	DDI Type 3	Drug	Drug
478	881	DDI Type 3	Drug	Drug
478	891	DDI Type 8	Drug	Drug
478	908	DDI Type 8	Drug	Drug
478	929	DDI Type 7	Drug	Drug
478	936	DDI Type 8	Drug	Drug
478	937	DDI Type 8	Drug	Drug
478	957	DDI Type 8	Drug	Drug
478	958	DDI Type 3	Drug	Drug
478	1062	DDI Type 8	Drug	Drug
478	1070	DDI Type 5	Drug	Drug
478	1097	DDI Type 7	Drug	Drug
478	1118	DDI Type 5	Drug	Drug
478	1125	DDI Type 8	Drug	Drug
478	1127	DDI Type 8	Drug	Drug
478	1156	DDI Type 8	Drug	Drug
478	1161	DDI Type 7	Drug	Drug
478	1199	DDI Type 7	Drug	Drug
478	1212	DDI Type 8	Drug	Drug
478	1217	DDI Type 8	Drug	Drug
478	1243	DDI Type 7	Drug	Drug
478	1298	DDI Type 7	Drug	Drug
478	1305	DDI Type 8	Drug	Drug
478	1307	DDI Type 13	Drug	Drug
478	1310	DDI Type 8	Drug	Drug
478	1314	DDI Type 5	Drug	Drug
478	1315	DDI Type 7	Drug	Drug
478	1322	DDI Type 13	Drug	Drug
478	1325	DDI Type 5	Drug	Drug
478	1335	DDI Type 5	Drug	Drug
478	1342	DDI Type 7	Drug	Drug
478	1381	DDI Type 7	Drug	Drug
478	1384	DDI Type 8	Drug	Drug
478	1388	DDI Type 7	Drug	Drug
478	1389	DDI Type 8	Drug	Drug
478	1395	DDI Type 7	Drug	Drug
478	1396	DDI Type 8	Drug	Drug
478	1418	DDI Type 7	Drug	Drug
478	1420	DDI Type 8	Drug	Drug
478	1437	DDI Type 8	Drug	Drug
478	1581	DDI Type 8	Drug	Drug
478	1578	DDI Type 3	Drug	Drug
478	1491	DDI Type 7	Drug	Drug
478	1550	DDI Type 8	Drug	Drug
479	0	DDI Type 7	Drug	Drug
479	1	DDI Type 6	Drug	Drug
479	2	DDI Type 2	Drug	Drug
479	3	DDI Type 8	Drug	Drug
479	18	DDI Type 8	Drug	Drug
479	22	DDI Type 8	Drug	Drug
479	23	DDI Type 7	Drug	Drug
479	27	DDI Type 69	Drug	Drug
479	32	DDI Type 8	Drug	Drug
479	34	DDI Type 69	Drug	Drug
479	35	DDI Type 23	Drug	Drug
479	36	DDI Type 8	Drug	Drug
479	37	DDI Type 8	Drug	Drug
479	39	DDI Type 6	Drug	Drug
479	42	DDI Type 8	Drug	Drug
479	43	DDI Type 6	Drug	Drug
479	44	DDI Type 8	Drug	Drug
479	46	DDI Type 6	Drug	Drug
479	47	DDI Type 8	Drug	Drug
479	50	DDI Type 70	Drug	Drug
479	51	DDI Type 7	Drug	Drug
479	52	DDI Type 8	Drug	Drug
479	54	DDI Type 2	Drug	Drug
479	56	DDI Type 33	Drug	Drug
479	57	DDI Type 6	Drug	Drug
479	59	DDI Type 8	Drug	Drug
479	60	DDI Type 2	Drug	Drug
479	63	DDI Type 8	Drug	Drug
479	65	DDI Type 8	Drug	Drug
479	68	DDI Type 24	Drug	Drug
479	75	DDI Type 3	Drug	Drug
479	83	DDI Type 6	Drug	Drug
479	88	DDI Type 3	Drug	Drug
479	90	DDI Type 8	Drug	Drug
479	92	DDI Type 8	Drug	Drug
479	95	DDI Type 6	Drug	Drug
479	97	DDI Type 8	Drug	Drug
479	98	DDI Type 8	Drug	Drug
479	99	DDI Type 0	Drug	Drug
479	101	DDI Type 26	Drug	Drug
479	102	DDI Type 8	Drug	Drug
479	109	DDI Type 7	Drug	Drug
479	111	DDI Type 6	Drug	Drug
479	114	DDI Type 8	Drug	Drug
479	119	DDI Type 8	Drug	Drug
479	122	DDI Type 33	Drug	Drug
479	136	DDI Type 6	Drug	Drug
479	139	DDI Type 3	Drug	Drug
479	140	DDI Type 7	Drug	Drug
479	147	DDI Type 33	Drug	Drug
479	149	DDI Type 8	Drug	Drug
479	163	DDI Type 8	Drug	Drug
479	167	DDI Type 8	Drug	Drug
479	172	DDI Type 8	Drug	Drug
479	179	DDI Type 8	Drug	Drug
479	183	DDI Type 6	Drug	Drug
479	187	DDI Type 33	Drug	Drug
479	189	DDI Type 27	Drug	Drug
479	203	DDI Type 70	Drug	Drug
479	212	DDI Type 2	Drug	Drug
479	213	DDI Type 8	Drug	Drug
479	223	DDI Type 26	Drug	Drug
479	226	DDI Type 3	Drug	Drug
479	228	DDI Type 6	Drug	Drug
479	233	DDI Type 27	Drug	Drug
479	244	DDI Type 8	Drug	Drug
479	249	DDI Type 8	Drug	Drug
479	251	DDI Type 33	Drug	Drug
479	265	DDI Type 6	Drug	Drug
479	270	DDI Type 3	Drug	Drug
479	273	DDI Type 6	Drug	Drug
479	277	DDI Type 8	Drug	Drug
479	284	DDI Type 6	Drug	Drug
479	287	DDI Type 7	Drug	Drug
479	291	DDI Type 8	Drug	Drug
479	293	DDI Type 0	Drug	Drug
479	296	DDI Type 8	Drug	Drug
479	297	DDI Type 6	Drug	Drug
479	298	DDI Type 8	Drug	Drug
479	307	DDI Type 7	Drug	Drug
479	320	DDI Type 6	Drug	Drug
479	321	DDI Type 6	Drug	Drug
479	324	DDI Type 7	Drug	Drug
479	326	DDI Type 8	Drug	Drug
479	330	DDI Type 8	Drug	Drug
479	336	DDI Type 6	Drug	Drug
479	338	DDI Type 5	Drug	Drug
479	341	DDI Type 3	Drug	Drug
479	350	DDI Type 33	Drug	Drug
479	355	DDI Type 8	Drug	Drug
479	357	DDI Type 7	Drug	Drug
479	369	DDI Type 3	Drug	Drug
479	373	DDI Type 6	Drug	Drug
479	377	DDI Type 6	Drug	Drug
479	379	DDI Type 70	Drug	Drug
479	384	DDI Type 3	Drug	Drug
479	387	DDI Type 8	Drug	Drug
479	390	DDI Type 8	Drug	Drug
479	396	DDI Type 33	Drug	Drug
479	399	DDI Type 33	Drug	Drug
479	412	DDI Type 5	Drug	Drug
479	424	DDI Type 8	Drug	Drug
479	428	DDI Type 33	Drug	Drug
479	433	DDI Type 7	Drug	Drug
479	436	DDI Type 7	Drug	Drug
479	437	DDI Type 8	Drug	Drug
479	438	DDI Type 6	Drug	Drug
479	441	DDI Type 0	Drug	Drug
479	450	DDI Type 7	Drug	Drug
479	454	DDI Type 33	Drug	Drug
479	455	DDI Type 33	Drug	Drug
479	459	DDI Type 7	Drug	Drug
479	462	DDI Type 8	Drug	Drug
479	470	DDI Type 33	Drug	Drug
479	476	DDI Type 7	Drug	Drug
479	477	DDI Type 70	Drug	Drug
479	485	DDI Type 33	Drug	Drug
479	487	DDI Type 8	Drug	Drug
479	488	DDI Type 2	Drug	Drug
479	489	DDI Type 6	Drug	Drug
479	493	DDI Type 6	Drug	Drug
479	495	DDI Type 8	Drug	Drug
479	497	DDI Type 2	Drug	Drug
479	498	DDI Type 2	Drug	Drug
479	502	DDI Type 2	Drug	Drug
479	504	DDI Type 2	Drug	Drug
479	506	DDI Type 6	Drug	Drug
479	513	DDI Type 26	Drug	Drug
479	514	DDI Type 2	Drug	Drug
479	516	DDI Type 2	Drug	Drug
479	524	DDI Type 2	Drug	Drug
479	531	DDI Type 7	Drug	Drug
479	533	DDI Type 3	Drug	Drug
479	551	DDI Type 2	Drug	Drug
479	553	DDI Type 2	Drug	Drug
479	568	DDI Type 7	Drug	Drug
479	569	DDI Type 2	Drug	Drug
479	574	DDI Type 2	Drug	Drug
479	581	DDI Type 3	Drug	Drug
479	584	DDI Type 33	Drug	Drug
479	588	DDI Type 8	Drug	Drug
479	595	DDI Type 33	Drug	Drug
479	597	DDI Type 2	Drug	Drug
479	600	DDI Type 2	Drug	Drug
479	603	DDI Type 6	Drug	Drug
479	607	DDI Type 7	Drug	Drug
479	613	DDI Type 6	Drug	Drug
479	619	DDI Type 27	Drug	Drug
479	623	DDI Type 6	Drug	Drug
479	625	DDI Type 2	Drug	Drug
479	626	DDI Type 8	Drug	Drug
479	627	DDI Type 6	Drug	Drug
479	628	DDI Type 2	Drug	Drug
479	636	DDI Type 2	Drug	Drug
479	638	DDI Type 27	Drug	Drug
479	641	DDI Type 2	Drug	Drug
479	646	DDI Type 8	Drug	Drug
479	648	DDI Type 2	Drug	Drug
479	649	DDI Type 33	Drug	Drug
479	651	DDI Type 69	Drug	Drug
479	652	DDI Type 2	Drug	Drug
479	658	DDI Type 0	Drug	Drug
479	661	DDI Type 2	Drug	Drug
479	662	DDI Type 2	Drug	Drug
479	663	DDI Type 8	Drug	Drug
479	664	DDI Type 2	Drug	Drug
479	665	DDI Type 2	Drug	Drug
479	667	DDI Type 27	Drug	Drug
479	675	DDI Type 33	Drug	Drug
479	677	DDI Type 2	Drug	Drug
479	681	DDI Type 27	Drug	Drug
479	685	DDI Type 8	Drug	Drug
479	689	DDI Type 2	Drug	Drug
479	692	DDI Type 2	Drug	Drug
479	693	DDI Type 2	Drug	Drug
479	703	DDI Type 2	Drug	Drug
479	706	DDI Type 2	Drug	Drug
479	716	DDI Type 7	Drug	Drug
479	719	DDI Type 8	Drug	Drug
479	722	DDI Type 33	Drug	Drug
479	728	DDI Type 8	Drug	Drug
479	730	DDI Type 8	Drug	Drug
479	735	DDI Type 6	Drug	Drug
479	737	DDI Type 2	Drug	Drug
479	739	DDI Type 27	Drug	Drug
479	743	DDI Type 3	Drug	Drug
479	757	DDI Type 2	Drug	Drug
479	758	DDI Type 2	Drug	Drug
479	762	DDI Type 2	Drug	Drug
479	763	DDI Type 2	Drug	Drug
479	766	DDI Type 8	Drug	Drug
479	769	DDI Type 8	Drug	Drug
479	773	DDI Type 2	Drug	Drug
479	779	DDI Type 6	Drug	Drug
479	787	DDI Type 8	Drug	Drug
479	789	DDI Type 8	Drug	Drug
479	792	DDI Type 6	Drug	Drug
479	793	DDI Type 8	Drug	Drug
479	794	DDI Type 2	Drug	Drug
479	798	DDI Type 2	Drug	Drug
479	804	DDI Type 2	Drug	Drug
479	808	DDI Type 8	Drug	Drug
479	813	DDI Type 8	Drug	Drug
479	824	DDI Type 6	Drug	Drug
479	829	DDI Type 2	Drug	Drug
479	833	DDI Type 8	Drug	Drug
479	834	DDI Type 2	Drug	Drug
479	836	DDI Type 3	Drug	Drug
479	837	DDI Type 6	Drug	Drug
479	838	DDI Type 8	Drug	Drug
479	846	DDI Type 6	Drug	Drug
479	848	DDI Type 8	Drug	Drug
479	849	DDI Type 2	Drug	Drug
479	850	DDI Type 6	Drug	Drug
479	852	DDI Type 2	Drug	Drug
479	854	DDI Type 27	Drug	Drug
479	855	DDI Type 3	Drug	Drug
479	856	DDI Type 2	Drug	Drug
479	857	DDI Type 2	Drug	Drug
479	863	DDI Type 6	Drug	Drug
479	865	DDI Type 6	Drug	Drug
479	867	DDI Type 33	Drug	Drug
479	875	DDI Type 6	Drug	Drug
479	877	DDI Type 7	Drug	Drug
479	880	DDI Type 33	Drug	Drug
479	881	DDI Type 3	Drug	Drug
479	882	DDI Type 2	Drug	Drug
479	891	DDI Type 8	Drug	Drug
479	898	DDI Type 2	Drug	Drug
479	903	DDI Type 6	Drug	Drug
479	908	DDI Type 8	Drug	Drug
479	911	DDI Type 2	Drug	Drug
479	916	DDI Type 8	Drug	Drug
479	917	DDI Type 2	Drug	Drug
479	922	DDI Type 2	Drug	Drug
479	928	DDI Type 2	Drug	Drug
479	929	DDI Type 7	Drug	Drug
479	930	DDI Type 69	Drug	Drug
479	934	DDI Type 7	Drug	Drug
479	936	DDI Type 8	Drug	Drug
479	937	DDI Type 7	Drug	Drug
479	938	DDI Type 33	Drug	Drug
479	941	DDI Type 2	Drug	Drug
479	947	DDI Type 2	Drug	Drug
479	949	DDI Type 2	Drug	Drug
479	957	DDI Type 7	Drug	Drug
479	958	DDI Type 3	Drug	Drug
479	974	DDI Type 7	Drug	Drug
479	976	DDI Type 7	Drug	Drug
479	978	DDI Type 3	Drug	Drug
479	980	DDI Type 3	Drug	Drug
479	986	DDI Type 70	Drug	Drug
479	987	DDI Type 2	Drug	Drug
479	988	DDI Type 2	Drug	Drug
479	1004	DDI Type 27	Drug	Drug
479	1006	DDI Type 2	Drug	Drug
479	1007	DDI Type 2	Drug	Drug
479	1014	DDI Type 0	Drug	Drug
479	1033	DDI Type 2	Drug	Drug
479	1044	DDI Type 69	Drug	Drug
479	1045	DDI Type 33	Drug	Drug
479	1059	DDI Type 7	Drug	Drug
479	1062	DDI Type 8	Drug	Drug
479	1069	DDI Type 2	Drug	Drug
479	1070	DDI Type 5	Drug	Drug
479	1078	DDI Type 2	Drug	Drug
479	1079	DDI Type 2	Drug	Drug
479	1081	DDI Type 6	Drug	Drug
479	1086	DDI Type 8	Drug	Drug
479	1097	DDI Type 7	Drug	Drug
479	1120	DDI Type 2	Drug	Drug
479	1122	DDI Type 6	Drug	Drug
479	1124	DDI Type 2	Drug	Drug
479	1125	DDI Type 6	Drug	Drug
