ID	Node	Type
120386	IQLVYVFBJUWZNT-BPUTZDHNSA-N	Drug
120387	IQLUYYHUNSSHIY-HZUMYPAESA-N	Drug
120388	IQLRDTYLDFKBLR-KJURRLFSSA-N	Drug
120389	IQLHTKSHLGLPMG-HFWGUVFESA-N	Drug
120390	IQLGILJFFYEPBE-YDIMBITNSA-N	Drug
120391	IQLGILJFFYEPBE-XLNZFTOWSA-N	Drug
120392	IQLGILJFFYEPBE-KHCICDEESA-N	Drug
120393	IQLMWMXFFNAONP-ORGRRWNKSA-N	Drug
120394	IQMHGRIOYXVPSE-XSLAGTTESA-N	Drug
120395	IQMQOLJPJQIREM-UHFFFAOYSA-N	Drug
120396	IQIBKLWBVJPOQO-UHFFFAOYSA-N	Drug
120397	IQIARCSIQXDGQJ-BYFNTCMGSA-N	Drug
120398	IQHUITKNHOKGFC-MIMYLULJSA-N	Drug
120399	IQHNJQKWEMCXAD-YYZTVXDQSA-N	Drug
120400	IQHJIJSRQPJLPZ-XQBPLPMBSA-N	Drug
120401	IQHJIJSRQPJLPZ-KNKQGSTJSA-N	Drug
120402	IQHJIJSRQPJLPZ-JQVVWYNYSA-N	Drug
120403	IQHJIJSRQPJLPZ-IPJJNNNSSA-N	Drug
120404	IQHJIJSRQPJLPZ-CNNODRBYSA-N	Drug
120405	IQHIEHIKNWLKFB-OBOTWMKHSA-N	Drug
120406	IQKSHFZTCNUYOT-LLVKDONJSA-M	Drug
120407	IRAUYEAFPFPVND-UVBJJODRSA-N	Drug
120408	IQZUEXURVFCKFC-LZJOCLMNSA-N	Drug
120409	IQZRHVPMCXNVFS-CIXDGQAGSA-N	Drug
120410	HZPKNSYIDSNZKW-UHFFFAOYSA-N	Drug
120411	HZPCYEREFRCPHE-UHFFFAOYSA-N	Drug
120412	HVQHXBNMBZJPLK-SSEXGKCCSA-N	Drug
120413	IIHHJQIAZFZTSD-DRHJSFLCSA-N	Drug
120414	IIHPMGDKNZPGON-QYAMTVPHSA-N	Drug
120415	IQUKZMHSFDVXJQ-SFHVURJKSA-N	Drug
120416	IQUHNCOJRJBMSU-UHFFFAOYSA-N	Drug
120417	IQUHNCOJRJBMSU-UHFFFAOYSA-K	Drug
120418	IQUHNCOJRJBMSU-CQSZACIVSA-N	Drug
120419	IQUGPRHKZNCHGC-TYPHKJRUSA-N	Drug
120420	IQUPABOKLQSFBK-UHFFFAOYSA-M	Drug
120421	IQUGDGIIAQZHGL-UHFFFAOYSA-K	Drug
120422	IQTYKHRKNGVJEO-RRMAJTJESA-M	Drug
120423	IQUPABOKLQSFBK-UHFFFAOYSA-N	Drug
120424	IQVPSQRDGRINEI-IWVZWMJNSA-N	Drug
120425	IQVNREJWRXOHEO-UHFFFAOYSA-N	Drug
120426	IQVNEKKDSLOHHK-UHFFFAOYSA-N	Drug
120427	IQVIOXLNMXZRPP-MCNCHUQJSA-N	Drug
120428	IQVBWJHXNWGLGJ-UHFFFAOYSA-N	Drug
120429	IQVBUVZXVALZRD-UHFFFAOYSA-N	Drug
120430	IQVARJFISHWEFV-BXZRHGNGSA-N	Drug
120431	HZPOGGDNWGZPDF-HCRAKGJFSA-N	Drug
120432	HZPQFFIXCQBTGI-GDVOPVSPSA-N	Drug
120433	HZPQKTICJQVCSW-YLJNVRNNSA-J	Drug
120434	HZPQKTICJQVCSW-YLJNVRNNSA-N	Drug
120435	HZOTZTANVBDFOF-PBCQUBLHSA-N	Drug
120436	HZOLXPYFFFKORT-UHFFFAOYSA-N	Drug
120437	HZOLEYOVBYTDAS-LUHVKKMXSA-N	Drug
120438	HZNWHXRMVYTTLF-YFKPBYRVSA-N	Drug
120439	HZNMMECHTLICIS-UHFFFAOYSA-N	Drug
120440	HZNKOKJSWBRPRJ-UHFFFAOYSA-N	Drug
120441	HZOWHYHEDAUGGZ-GYHWCHFESA-N	Drug
120442	HZNFKPJCGZXKIC-DCAQKATOSA-N	Drug
120443	HZNAHHXOHNFXDH-UKUWKSPLSA-N	Drug
120444	HZMWWKXPSYSLQD-UHFFFAOYSA-N	Drug
120445	IQVAERDLDAZARL-UHFFFAOYSA-N	Drug
120446	HZMVPYGKRJDSSJ-MOEJHERCSA-N	Drug
120447	HZMPVXBGGSZUSK-LIYHNGJYSA-N	Drug
120448	HZMPVXBGGSZUSK-JQLYRKDCSA-N	Drug
120449	HZMLFETXHFHGBB-UGYAYLCHSA-N	Drug
120450	HZOWMFFMQBPFBK-IZZNHLLZSA-N	Drug
120451	HZOXCXBKUKIFOO-UHFFFAOYSA-N	Drug
120452	HZPBAEMQRBYDPW-CJARLIFWSA-N	Drug
120453	HZPYWBLIVTTWQN-YUSVDLJSSA-N	Drug
120454	HZPYFOHDSMHJDD-LAPQMNFSSA-N	Drug
120455	HZPSDHRYYIORKR-WHFBIAKZSA-N	Drug
120456	HZPRKBBGTWCENZ-UHFFFAOYSA-N	Drug
120457	HZMSBMNSIHSLPJ-KUBAVDMBSA-N	Drug
120458	IQUZSSIAEVCETL-GQHDQQJJSA-N	Drug
120459	IQUQYYTZXBLSTO-ZQQRVOIPSA-N	Drug
120460	IQVXINORJLDSRL-UHFFFAOYSA-N	Drug
120461	IQSVNIDGIMJPQN-XDWGWCSASA-N	Drug
120462	IQSVNIDGIMJPQN-UVNCRYBCSA-N	Drug
120463	IQSVNIDGIMJPQN-SCZOVYFASA-N	Drug
120464	IQSVNIDGIMJPQN-NWDSAUNBSA-N	Drug
120465	IQSVNIDGIMJPQN-KTYLLXISSA-N	Drug
120466	IQWHCHZFYPIVRV-VLLYEMIKSA-I	Drug
120467	IQZUEXURVFCKFC-FVJLSDCUSA-N	Drug
120468	IQZUEXURVFCKFC-FIKGOQFSSA-N	Drug
120469	IQZUEXURVFCKFC-CSODHUTKSA-N	Drug
120470	IQZUEXURVFCKFC-CBGDNZLLSA-N	Drug
120471	IQSVNIDGIMJPQN-XIWHWFKQSA-N	Drug
120472	IQZTZVUPTDYXCB-UHFFFAOYSA-N	Drug
120473	IQZSNBAQPVKMLG-UHFFFAOYSA-N	Drug
120474	IQZRUSWQLPQALK-RGLUPAHUSA-N	Drug
120475	IQZRUSWQLPQALK-FUGCVYLMSA-N	Drug
120476	IQZRHVPMCXNVFS-XPMOVWHWSA-N	Drug
120477	IQZRHVPMCXNVFS-WPJHEWCLSA-N	Drug
120478	IQZRHVPMCXNVFS-VNDOHOEKSA-N	Drug
120479	IQZRHVPMCXNVFS-UONLKORASA-N	Drug
120480	IQZRHVPMCXNVFS-PJCXANEISA-N	Drug
120481	IQZRHVPMCXNVFS-KMPDWKOJSA-N	Drug
120482	IQZRHVPMCXNVFS-GPRIDDLASA-N	Drug
120483	IQZUEXURVFCKFC-LLGFUMIMSA-N	Drug
120484	HZQBTVDHJQJQOP-AVTNHXHSSA-N	Drug
120485	IQSTZRCIVTWSDM-XLPQHYNXSA-N	Drug
120486	IQTLUAOJSNPZIR-QOLSVTOYSA-N	Drug
120487	IQSLRUKIZOBDLU-GVYOKUMQSA-N	Drug
120488	IQSKZUZFUMDBAG-UHFFFAOYSA-N	Drug
120489	IQSISHQRPPTNJD-FEBNODRBSA-N	Drug
120490	IQSIJJOWDAYBIC-KNJMJIDISA-N	Drug
120491	IQSHJASKBUVXAG-OGZRUICASA-N	Drug
120492	IQSAULADRNRYOT-ARKSPBFVSA-N	Drug
120493	IQSPCSIULMCRPM-ZAJUHDLGSA-N	Drug
120494	IQRVCTXELZIWDH-QHAWAJNXSA-N	Drug
120495	IQRVCTXELZIWDH-PCCBWWKXSA-N	Drug
120496	IQRVCTXELZIWDH-NJYVYQBISA-N	Drug
120497	IQTGAKWQIFFPQX-UHFFFAOYSA-N	Drug
120498	IQRVCTXELZIWDH-NJDAHSKKSA-N	Drug
120499	IQRVCTXELZIWDH-HBMCJLEFSA-N	Drug
120500	IQRVCTXELZIWDH-ACRUOGEOSA-N	Drug
120501	IQRURBLUDNZHDE-DEOSSOPVSA-N	Drug
120502	IQRQEGPSHLXODZ-RDBBDEDXSA-N	Drug
120503	IQSQGZXOMFBDKJ-UHFFFAOYSA-N	Drug
120504	IQSVNIDGIMJPQN-BCIXQDHQSA-N	Drug
120505	IQTYKHRKNGVJEO-RRMAJTJESA-K	Drug
120506	IQTUDDBANZYMAR-WDSKDSINSA-N	Drug
120507	IQTTZQQJJBEAIM-ZDUSSCGKSA-N	Drug
120508	IQTTZQQJJBEAIM-UHFFFAOYSA-N	Drug
120509	IQRVCTXELZIWDH-HKBOAZHASA-N	Drug
120510	IAJMJDCUKLCZIS-UQFPQHCWSA-N	Drug
120511	HYVLNORXQGKONN-NUTKFTJISA-N	Drug
120512	HYVMACANQXFITI-FFTXTBMESA-N	Drug
120513	IBAJNOZMACNWJD-HVUPOBLPSA-N	Drug
120514	IAZWNNACOSEBDJ-UHFFFAOYSA-N	Drug
120515	IAZHMIFKVQAYNG-UHFFFAOYSA-N	Drug
120516	IAZFPNSRKHMRMC-UHFFFAOYSA-N	Drug
120517	IAXJBVZHNNLOND-VOTSOKGWSA-N	Drug
120518	IAXFDOUFJCSYAU-QMMMGPOBSA-N	Drug
120519	IAXFDOUFJCSYAU-MRVPVSSYSA-N	Drug
120520	IAXCNAUHQIYKGO-UHFFFAOYSA-N	Drug
120521	IAXCLMCZIRASFG-BPHNFWMXSA-N	Drug
120522	IAXCLMCZIRASFG-ADXHGGABSA-N	Drug
120523	IAWXKDQKIJAATO-UHFFFAOYSA-N	Drug
120524	IAWVHZJZHDSEOC-UHFFFAOYSA-N	Drug
120525	IAWSVHQCOIVGAH-YDEYQLPSSA-N	Drug
120526	IAXJSUZCRGYJFV-UHFFFAOYSA-N	Drug
120527	IAWSVHQCOIVGAH-UHBNDDPYSA-N	Drug
120528	IAWRNXOODRNTQS-JOCHJYFZSA-N	Drug
120529	IAWMODONDSIOEK-VIFPVBQESA-N	Drug
120530	IAWKAVWGVXBNLH-UHFFFAOYSA-N	Drug
120531	IAWIULQCZQFYNZ-FARCUNLSSA-N	Drug
120532	IAWGZKRQDHPFCZ-UHFFFAOYSA-N	Drug
120533	IAWGZKRQDHPFCZ-OBHGTAHRSA-N	Drug
120534	IBAJVZQIEQKVFA-UHFFFAOYSA-N	Drug
120535	IBALQPBIWZLHPR-SJEMMDPOSA-N	Drug
120536	IBAMHIWMOGOUBF-XDSPJLLDSA-N	Drug
120537	IBAWHJBEMWQXFJ-IEBWSBKVSA-N	Drug
120538	IBQAJPHETRMPLD-ZVTBYLAHSA-N	Drug
120539	IBPZWKIKHFYCCU-UHFFFAOYSA-N	Drug
120540	IBPZVSMFNWZOHY-ILXVDBEPSA-N	Drug
120541	IBPVZXPSTLXWCG-UHFFFAOYSA-N	Drug
120542	IBPVZXPSTLXWCG-UHFFFAOYSA-M	Drug
120543	IBPSAUOEWFUOFF-FURMOBNQSA-N	Drug
120544	IBPRMHMWTMPCPV-UHFFFAOYSA-N	Drug
120545	IBIDRLGSBRAGCB-UHFFFAOYSA-N	Drug
120546	IADUEWIQBXOCDZ-GSVOUGTGSA-N	Drug
120547	IBIAIUYXFVWVBU-VGBUTIAVSA-N	Drug
120548	IAWRNXOODRNTQS-QFIPXVFZSA-N	Drug
120549	IBHWREHFNDMRPR-UHFFFAOYSA-N	Drug
120550	IAYVKGXLPAEGDI-UHFFFAOYSA-N	Drug
120551	IAYVIKGZPMCIGP-NRGQVNQASA-N	Drug
120552	IAYVIKGZPMCIGP-FMGHJBACSA-N	Drug
120553	IAYQFYAFBVYKJZ-MZFVZPGVSA-N	Drug
120554	IAYQFYAFBVYKJZ-DGEPIGJSSA-N	Drug
120555	IAYPZSHNZQHQNO-KKUMJFAQSA-N	Drug
120556	IAYPOIKGUHHBAU-DYTCPEOESA-N	Drug
120557	IAYPOIKGUHHBAU-DNMAVYRHSA-N	Drug
120558	IAZDPXIOMUYVGZ-WFGJKAKNSA-N	Drug
120559	IBAZQIKVHCLTHH-SFHVURJKSA-N	Drug
120560	IAZACPPCXPITJO-UHFFFAOYSA-N	Drug
120561	IBQCTUCZTNJJMG-URLMMPGGSA-N	Drug
120562	IAXJWKAHMIYBRY-SNAWJCMRSA-N	Drug
120563	IAYNRQBEAXFHSB-RJGXRXQPSA-N	Drug
120564	IBEFNTNFDPOULD-CWFSZBLJSA-N	Drug
120565	IBEFNTNFDPOULD-CDHQVMDDSA-N	Drug
120566	IBFALAJQGUDUBZ-SECBINFHSA-N	Drug
120567	IBEFNTNFDPOULD-BEVDRBHNSA-N	Drug
120568	IBFOIJMFLLVZRV-CYBMUJFWSA-N	Drug
120569	IBFQQFHBPJSPMQ-UHFFFAOYSA-N	Drug
120570	IBHSRCBKJMEBQB-VMPREFPWSA-N	Drug
120571	IBHOXMBFPWRPND-WRIAQXAYSA-N	Drug
120572	IBHOXMBFPWRPND-MDGAQJARSA-N	Drug
120573	IBHMVUVAVMKHOV-YJYRXRTRSA-N	Drug
120574	IBHLZSUIUYTRFR-UHFFFAOYSA-N	Drug
120575	IBHBKQWTEARVCK-UHFFFAOYSA-N	Drug
120576	IBGYNIRCYXIAON-VKHMYHEASA-N	Drug
120577	IBFOIJMFLLVZRV-ZDUSSCGKSA-N	Drug
120578	IBGYNIRCYXIAON-VKHMYHEASA-M	Drug
120579	IBGUAUZZMLDYFF-UHFFFAOYSA-N	Drug
120580	IBGLGMOPHJQDJB-ROKHWSDSSA-N	Drug
120581	IBGIBLZLQOOATI-UHFFFAOYSA-N	Drug
120582	IBGCFJDLCYTKPW-NAKRPEOUSA-N	Drug
120583	IBFYXTRXDNAPMM-UHFFFAOYSA-N	Drug
120584	IBFSLANIRKWZPT-FFACJUETSA-N	Drug
120585	IBEFNTNFDPOULD-RYGJVYDSSA-N	Drug
120586	IBEFNTNFDPOULD-UIAACRFSSA-N	Drug
120587	IBEFNTNFDPOULD-XPGWFJOJSA-N	Drug
120588	IBEFNTNFDPOULD-YSGRDPCXSA-N	Drug
120589	IAYJZWFYUSNIPN-MUKCROHVSA-N	Drug
120590	IAYHOMBEQLURRV-UHFFFAOYSA-J	Drug
120591	IAYGCINLNONXHY-GFCCVEGCSA-N	Drug
120592	IAXYECKVUWDSQO-YXHYTEQOSA-N	Drug
120593	IAXYDLVHUKXYDP-WKRXVSLGSA-N	Drug
120594	IAXYDKDNACGYIT-UHFFFAOYSA-N	Drug
120595	IAXXCVQRJLGMLV-FYICTSTQSA-O	Drug
120596	IAXUQWSLRKIRFR-UHFFFAOYSA-N	Drug
120597	IAXLOHKYAJTFFM-JTSUEBPGSA-N	Drug
120598	IBBAYRJQIFZDDK-VZTVXHQSSA-N	Drug
120599	IAXKYZJFTUDGQM-WUIFUTIASA-N	Drug
120600	IBFNJHBZCKBINA-IMWIBFENSA-N	Drug
120601	IBFNJHBZCKBINA-GLDPYIMESA-N	Drug
120602	IBFNJHBZCKBINA-AXHZCLLHSA-N	Drug
120603	IBFLUSMRXQCEJN-UHFFFAOYSA-N	Drug
120604	IBFIBMHGNMSQLB-UHFFFAOYSA-N	Drug
120605	IBFIBMHGNMSQLB-CGRWFSSPSA-N	Drug
120606	IBFNJHBZCKBINA-XLNZFTOWSA-N	Drug
120607	IBFDLVHJHUMSAC-OWOJBTEDSA-N	Drug
120608	IBEULDMGWROYNC-CVSAEHQPSA-N	Drug
120609	IBEQWTPAYJQNDR-IBEHDNSVSA-N	Drug
120610	IBEFNTNFDPOULD-YSSFQJQWSA-N	Drug
120611	IBFNJHBZCKBINA-IECBHUPTSA-N	Drug
120612	IBQCUYPFRQKZNZ-UHFFFAOYSA-N	Drug
120613	IBQFBVHKUPRSDO-SCSAIBSYSA-M	Drug
120614	IBQKAPDMHHRMRH-UHFFFAOYSA-N	Drug
120615	IBMZAHKIAAJREF-YZXCLFAISA-N	Drug
120616	IBMXMCXCSPGCDQ-UHFFFAOYSA-N	Drug
120617	IBMXIRMZAXDICC-FPLPWBNLSA-N	Drug
120618	IBMVEYRWAWIOTN-RWMBFGLXSA-N	Drug
120619	IBMRTYCHDPMBFN-UHFFFAOYSA-N	Drug
120620	IBMOVHOVJBNVIH-UHFFFAOYSA-N	Drug
120621	IBNJZESYQXVKKB-WWMYMODYSA-N	Drug
120622	IBKKASGJZMRAFI-UHFFFAOYSA-N	Drug
120623	IBKHFDNXHBVBAD-UHFFFAOYSA-N	Drug
120624	IBJVPIJUFFVDBS-JBMXZMKISA-N	Drug
120625	IBJVPIJUFFVDBS-JBMXZMKISA-M	Drug
120626	IBJAIIFAWKZKKV-IVZWLZJFSA-N	Drug
120627	IBIXFRQYQNTJTG-ZMQVJYHMSA-N	Drug
120628	IBIXFMIFCOIBJZ-UHFFFAOYSA-N	Drug
120629	IBJXVEBHDOXGBJ-DKKINNQLSA-N	Drug
120630	IBIWIZFYQXMEJP-UHFFFAOYSA-M	Drug
120631	IBIPGYWNOBGEMH-DILZHRMZSA-N	Drug
120632	IBIJTDJAWRYXRF-UHFFFAOYSA-N	Drug
120633	IBIDRSSEHFLGSD-YUMQZZPRSA-N	Drug
120634	IBKIZGBXISNJPH-VIFPVBQESA-N	Drug
120635	IBJZGHYOMSKIJB-TWLFGGHSSA-N	Drug
120636	IBNDEPGJQYIEJX-UHFFFAOYSA-N	Drug
120637	IBNJDPMGYWBTDV-IOSCOXFYSA-N	Drug
120638	IBNJZESYQXVKKB-CBGDNZLLSA-N	Drug
120639	IBNJZESYQXVKKB-CSODHUTKSA-N	Drug
120640	IAJILQKETJEXLJ-SKNVOMKLSA-M	Drug
120641	IAVREABSGIHHMO-UHFFFAOYSA-N	Drug
120642	IBLSRZGJYAOPLB-UHFFFAOYSA-N	Drug
120643	IBLPTYJTKWQCDX-UHFFFAOYSA-N	Drug
120644	IBLPTYJTKWQCDX-NGLILROZSA-N	Drug
120645	IBLNMEMSULYOOK-VEHQQRBSSA-N	Drug
120646	IBLZDDPFMAFWKP-UHFFFAOYSA-N	Drug
120647	IBLHROXOYXNZKK-LDLOPFEMSA-N	Drug
120648	IBLFDTIZHJLTIF-UHFFFAOYSA-N	Drug
120649	IBLDYSXJOJRXMO-HOINRVFXSA-N	Drug
120650	IBJZSIVAOQZUGO-AOJNWGRGSA-N	Drug
120651	IBLCTZODOHIUCU-JOCHJYFZSA-N	Drug
120652	IBKYPQHBQFSHTB-ISTTXYCBSA-N	Drug
120653	IBKXHMGYBRVLSQ-UHFFFAOYSA-N	Drug
120654	IBKRZUNMEOCUIM-UHFFFAOYSA-N	Drug
120655	IBKPXPSBRQEHJZ-AWCRTANDSA-N	Drug
120656	IBLMEHPVYDRQPE-UHFFFAOYSA-N	Drug
120657	IBKNJPIEUANCFH-UHFFFAOYSA-N	Drug
120658	IBLZWJIIXOOVMF-RPQPUBLWSA-N	Drug
120659	IBMAYSYTZAVZPY-QDMKHBRRSA-N	Drug
120660	IBNJZESYQXVKKB-LZJOCLMNSA-N	Drug
120661	IBNJZESYQXVKKB-FIKGOQFSSA-N	Drug
120662	IBLAOXSULLECQZ-IUKAMOBKSA-N	Drug
120663	IBKHAIJVZGYPDV-MAMDXNFFSA-N	Drug
120664	IBKGYXSLNPEYQW-IHDBKHCHSA-N	Drug
120665	IBKDBFFTYVJTSO-HKMWUTPMSA-N	Drug
120666	IBSNKSODLGJUMQ-SDNWHVSQSA-N	Drug
120667	IBSLHWQWKUNIJE-ZZXKWVIFSA-N	Drug
120668	IBRKFVVNHBIKHK-QZQLAQSRSA-N	Drug
120669	IBRKFVVNHBIKHK-HFTLXHSTSA-N	Drug
120670	IBRGQMNBXXWJOL-QYWAKALCSA-N	Drug
120671	IBOVDNBDQHYNJI-UHFFFAOYSA-N	Drug
120672	IBOMDJXDECXQMM-NQIIRXRSSA-N	Drug
120673	IBOLVNKLOOYDDG-UHFFFAOYSA-N	Drug
120674	IBOLUJUHKDADNQ-MFMILTCTSA-N	Drug
120675	IBNYGHYDOSWFHJ-UHFFFAOYSA-N	Drug
120676	IBSNKTURANLZTA-UHFFFAOYSA-N	Drug
120677	IBNVXYBXIIZRJQ-UHFFFAOYSA-N	Drug
120678	IBNQBFUQMVEVQX-UHFFFAOYSA-N	Drug
120679	IBOGMHPJDKMKDZ-GJZGRUSLSA-N	Drug
120680	IBOXDPWBZIELIK-UHFFFAOYSA-N	Drug
120681	IBPBXCPEYIHNFK-CMOCDZPBSA-N	Drug
120682	IBPQKXCUPSWGFW-HNSCFVPZSA-N	Drug
120683	IBQRNQSJJZLSTK-UHFFFAOYSA-N	Drug
120684	IBQPLRWXHSRNAW-VUOPYGPLSA-N	Drug
120685	IBQPLRWXHSRNAW-HKOHPQHRSA-N	Drug
120686	IBQMSPNJNBDIEA-UHFFFAOYSA-O	Drug
120687	IBQMEXQYZMVIFU-SRVKXCTJSA-N	Drug
120688	IBNVPQNXFDTSKS-ALNMSFLZSA-N	Drug
120689	IBEDDHUHZBDXGB-OEJISELMSA-N	Drug
120690	IBSRGCBHIASQMQ-BKBKCADHSA-N	Drug
120691	IBSUTTNKAUSOHR-RHFYBLIZSA-N	Drug
120692	IBJZSIVAOQZUGO-XLGIIRLISA-N	Drug
120693	IBJZSIVAOQZUGO-VVZHRXSXSA-N	Drug
120694	IBJZSIVAOQZUGO-VRUMLPLGSA-N	Drug
120695	IBJZSIVAOQZUGO-UFPGJGBJSA-N	Drug
120696	IBJZSIVAOQZUGO-TVZXLZGTSA-N	Drug
120697	IBJZSIVAOQZUGO-MCEYFSPLSA-N	Drug
120698	IBJZSIVAOQZUGO-DRLORSAXSA-N	Drug
120699	IBNJZESYQXVKKB-XGHQBKJUSA-N	Drug
120700	IBSCJDKXUQIEPQ-UHFFFAOYSA-N	Drug
120701	IBSALHVDCBFIFO-VOFHUUMXSA-N	Drug
120702	IBSUBHFSOZBARY-NQKOLOIPSA-N	Drug
120703	IBSALHVDCBFIFO-HDEFFTLSSA-N	Drug
120704	IBRSSZOHCGUTHI-UHFFFAOYSA-N	Drug
120705	IBRNIRCFVVCJOQ-UHFFFAOYSA-N	Drug
120706	IBRKLUSXDYATLG-ZCFIWIBFSA-O	Drug
120707	IBSGMIPRBMPMHE-IHRRRGAJSA-N	Drug
120708	IBRKLUSXDYATLG-ZCFIWIBFSA-N	Drug
120709	IBRKLUSXDYATLG-LURJTMIESA-N	Drug
120710	IBSHVVRARSKTDE-JVNMPXIPSA-M	Drug
120711	IBSHVVRARSKTDE-JVNMPXIPSA-N	Drug
120712	IBTBZLYRNUPSAW-HWKIJRFISA-N	Drug
120713	IBSYDXNDQOJSLK-XPJFZRNWSA-N	Drug
120714	IBRTYDZLUQXQRB-YZTUACKASA-N	Drug
120715	HYVUCUGHACXFFU-NQIQCGANSA-N	Drug
120716	IBEAHXYYSZWGED-UHFFFAOYSA-N	Drug
120717	IBCGSBLAZKITEU-NOOOWODRSA-N	Drug
120718	HYTQTNKKOHXGKR-UHFFFAOYSA-N	Drug
120719	HYTKIEWNZBHGCH-NJFSPNSNSA-N	Drug
120720	HYTGGNIMZXFORS-MGYKWWNKSA-N	Drug
120721	HYTBZXQKYMTBRU-DJNKVENRSA-N	Drug
120722	HYTBDRSJFLLOBU-WSTZPKSXSA-N	Drug
120723	HYTBDRSJFLLOBU-QWFCFKBJSA-N	Drug
120724	HYTBDRSJFLLOBU-NSHGMRRFSA-N	Drug
120725	HYTBDRSJFLLOBU-NLWGTHIKSA-N	Drug
120726	HYSDRCZPYSOWME-FUEUKBNZSA-N	Drug
120727	HYQOFLWNPUNPDF-UHFFFAOYSA-N	Drug
120728	HYQNKKAJVPMBDR-HIFRSBDPSA-N	Drug
120729	HYQMBLXITOJPAN-WWUYVNTOSA-N	Drug
120730	HYQMBLXITOJPAN-WFHOOFKDSA-N	Drug
120731	HYQMBLXITOJPAN-UFUIAINPSA-N	Drug
120732	HYQMBLXITOJPAN-RESCMLIYSA-N	Drug
120733	HYQMBLXITOJPAN-NTYBTQPHSA-N	Drug
120734	HYQMBLXITOJPAN-JZEPBHRJSA-N	Drug
120735	HYQMBLXITOJPAN-HFFYFMGZSA-N	Drug
120736	HYQYCHQAUPHFKX-VOTSOKGWSA-N	Drug
120737	HYQMBLXITOJPAN-BBVYRSAVSA-N	Drug
120738	HYQKMMLPLDEDQP-FQEVSTJZSA-N	Drug
120739	HYTRYEXINDDXJK-UHFFFAOYSA-N	Drug
120740	HYTUXCLDWATLGA-SMYFESCOSA-N	Drug
120741	HYTVXWGTZBJVLD-UHFFFAOYSA-N	Drug
120742	HYTBDRSJFLLOBU-HBFSDRIKSA-N	Drug
120743	HZDLKNOGBSMKRN-UHFFFAOYSA-N	Drug
120744	HZDIJTXDRLNTIS-QPJJXVBHSA-N	Drug
120745	HZDDMDAKGIRCPP-SNAWJCMRSA-N	Drug
120746	HZCHLCHTTHJHIL-ZIVAJGJSSA-N	Drug
120747	HZDCAHRLLXEQFY-UHFFFAOYSA-N	Drug
120748	HZCZALMQVYCUGC-CXJSAQCFSA-N	Drug
120749	HZCRBHGKBVMGBU-JRFVUCHVSA-N	Drug
120750	HZCMOADUOWQIRU-WOMMJJHJSA-N	Drug
120751	HZCMOADUOWQIRU-QPVWVAJGSA-N	Drug
120752	HZCLQZNWJWBYLN-UHFFFAOYSA-N	Drug
120753	HYQDYNVKVXEYDN-ZOCZFRKYSA-N	Drug
120754	HYTBDRSJFLLOBU-GGPKGHCWSA-N	Drug
120755	HYTASTDPBZOUKV-UHFFFAOYSA-N	Drug
120756	HYSZRAXVRXDIDT-MYPMTAMASA-N	Drug
120757	HYSZRAXVRXDIDT-MHEUCROKSA-N	Drug
120758	HYSZRAXVRXDIDT-JWZSIGGCSA-N	Drug
120759	HYSZRAXVRXDIDT-CPWXKJDLSA-N	Drug
120760	HYSZRAXVRXDIDT-ATGSNQNLSA-N	Drug
120761	HYSXHSFJFJWWOB-FTGFIKAVSA-N	Drug
120762	HYSXHSFJFJWWOB-DQQJITHMSA-N	Drug
120763	HYSVGEAWTGPMOA-IHRRRGAJSA-N	Drug
120764	HYSSAOQHKOCKIC-HJWRWDBZSA-N	Drug
120765	HYTBDRSJFLLOBU-BJLQDIEVSA-N	Drug
120766	HZDQUVQEVVYDDA-ACRUOGEOSA-N	Drug
120767	HYQDYNVKVXEYDN-XFQAVAEZSA-N	Drug
120768	HYQDYNVKVXEYDN-VWKPWSFCSA-N	Drug
120769	HYXITZLLTYIPOF-UHFFFAOYSA-N	Drug
120770	HYWZHNUGAYVEEW-KKUMJFAQSA-N	Drug
120771	HYWDXGGHANXDIV-UHFFFAOYSA-N	Drug
120772	HYWDDGKLLBUOTP-KTDSFFPESA-N	Drug
120773	HYWDDGKLLBUOTP-FBDNZIRVSA-N	Drug
120774	HYVWIQDYBVKITD-UHFFFAOYSA-N	Drug
120775	HYXVOKDJTASVDZ-RQJHMYQMSA-N	Drug
120776	HYXYVJUECMXNLJ-UHFFFAOYSA-N	Drug
120777	HYXYHDZNHQRBPW-XGHQBKJUSA-N	Drug
120778	HYXYHDZNHQRBPW-WWMYMODYSA-N	Drug
120779	HYXYHDZNHQRBPW-LZJOCLMNSA-N	Drug
120780	HYXYHDZNHQRBPW-LLGFUMIMSA-N	Drug
120781	HYXYHDZNHQRBPW-FVJLSDCUSA-N	Drug
120782	HYXYHDZNHQRBPW-FIKGOQFSSA-N	Drug
120783	HYXYHDZNHQRBPW-CSODHUTKSA-N	Drug
120784	HYXYHDZNHQRBPW-CBGDNZLLSA-N	Drug
120785	HYXWOVSEEKCMOC-UHFFFAOYSA-N	Drug
120786	HYVSZVZMTYIHKF-UHFFFAOYSA-N	Drug
120787	HYVSZVZMTYIHKF-UHFFFAOYSA-L	Drug
120788	HYVSZVZMTYIHKF-IWQZZHSRSA-N	Drug
120789	HYVSZVZMTYIHKF-HNQUOIGGSA-N	Drug
120790	HYXIZWTUHCHPMV-HQNQHPRXSA-N	Drug
